year,city_name,city_code,index_aggregate,coverage_breadth,usage_depth,payment,insurance,monetary_fund,investment,credit,credit_investigation,digitization_level,city_norm,source_name_version
2016,南平市,3507,204.1625944330571,185.236140203545,214.5961455598004,254.1084576465844,399.0886455115649,250.9616967029529,141.6662819451587,173.7191003405797,218.9335948535914,247.7104970773706,南平,year14
2016,南昌市,3601,218.7414563135235,213.5782145005784,213.407827574528,269.9324714565291,389.68331731686,273.839443743615,141.6213189738097,170.2366704375174,214.0907961840775,245.4958237078356,南昌,year14
2016,南通市,3206,217.0137221317503,209.4578625341777,223.8641421013393,278.3959798233361,410.5305955144634,276.7677657597808,163.9704968731253,176.6815433836537,199.3652415720652,229.5280216085481,南通,year14
2016,南阳市,4113,185.8586517585789,159.5644849278639,187.9341303487013,210.7251899537002,313.7724177621989,236.0403617706212,132.6876077811369,161.6447610102698,185.4713155800766,268.9214337186633,南阳,year14
2016,博尔塔拉蒙古自治州,6527,190.3043062996078,173.7380467023557,171.903085266577,181.3414698141714,338.9486110491613,196.8465822050987,119.5666073641889,135.9540145443703,153.9957072792599,278.4553831708906,博尔塔拉蒙古,year14
2016,厦门市,3502,238.0303568989308,244.6407803997742,229.8235346789591,295.5812720447342,412.2175598623126,284.4026759485987,153.9007690356069,183.5374703339729,242.7358422201023,231.1305135793966,厦门,year14
2016,双鸭山市,2305,181.6038941516338,155.900975804673,189.8820119563248,181.7392131676755,341.2762711594766,198.9079300489374,152.5911076416678,153.4681768540004,178.7386148327849,251.4429465617672,双鸭山,year14
2016,台州市,3310,218.6800543450084,210.8595410061587,226.2960511351166,300.1396258778639,408.5357385365826,283.7861448950339,155.7481548769921,183.2981459556052,208.2866290666278,230.6771636127208,台州,year14
2016,合肥市,3401,222.5722748156162,217.7482253056984,219.0240776245429,286.1737169159624,386.3705617436507,286.3719277219395,148.8253468658873,176.0997310514542,220.0546871586475,244.9624578816793,合肥,year14
2016,吉安市,3608,184.4677733621003,151.1366726795082,199.4605353556718,219.4668550931748,373.2144363091712,235.1772378812103,135.7149715959462,163.4181026188664,188.3070731643143,267.2935554907027,吉安,year14
2016,吉林市,2202,193.4516019588285,175.9784178072343,190.4941351313561,209.1708810647168,339.743178651885,220.2233267264527,133.9824119300343,156.6473451831529,196.2317324903837,256.5337752861296,吉林,year14
2016,吐鲁番地区,6521,178.4039523709295,154.2715635943807,169.5056265396056,176.2606293697284,308.7909327830242,191.440464104803,143.5090746282867,135.3860342533237,126.1813675718818,274.2692637533008,吐鲁番,year14
2016,吕梁市,1411,185.9146196484847,168.4828948949757,171.6516106852569,188.534507959185,299.5048483188324,213.4677931348656,103.0105539070338,152.8321712456226,177.4464374329936,269.4033926392917,吕梁,year14
2016,吴忠市,6403,173.4598934386414,162.2251698701437,164.99597718018,170.0021439329969,305.85219227359,173.8894232889684,96.3499563029382,146.1397649150539,176.3361628440909,225.9476449736075,吴忠,year14
2016,周口市,4116,176.3488159440417,151.5129221770973,175.5499229274938,196.4447269142687,301.0853680216733,217.2058547628389,113.1452361631189,156.9571562435461,167.036297588581,259.8190117213906,周口,year14
2016,呼伦贝尔市,1507,178.7489677232105,168.0058451095638,182.243214154529,193.6016476268835,357.6367932067133,196.7166735935535,123.4016094631434,146.1155624586758,173.8134277307085,207.8839112000359,呼伦贝尔,year14
2016,呼和浩特市,1501,237.6669578294241,215.7754705022692,186.7451445837721,221.0999301206455,349.7861536684728,220.3060795380245,118.0193766288806,152.6517369990149,192.8314652379631,402.4998045288072,呼和浩特,year14
2016,和田地区,6532,151.7665513660227,111.5205611329494,176.9874072613034,188.4092049923159,356.4147576827182,194.0400140742438,138.9853372175245,136.2155848854843,126.2884706834097,238.8371124266014,和田,year14
2016,咸宁市,4212,201.4083644411022,175.7782040855426,208.9181441910987,240.0512498501232,399.4196318686376,249.06308635291,139.4308044415309,165.7418879664595,205.0576151193157,272.4045749327735,咸宁,year14
2016,咸阳市,6104,194.4580416039358,174.937554611306,184.8965258513642,202.1084625702476,327.3009647435966,216.9396175527448,128.6930025081123,153.6333815191578,190.0502539922012,276.3010368578377,咸阳,year14
2016,哈密地区,6522,193.2325930359258,189.4369025327397,178.2828139781257,196.6325606035956,340.8929250438531,211.3425982889891,140.5541623686021,133.664515919903,155.0543695851268,232.943835646126,哈密,year14
2016,哈尔滨市,2301,212.9556280255625,203.2078424562559,201.0172895479259,241.8885755230439,365.1726199958896,249.0262499390317,131.4010324775131,161.7120397168064,215.3930972195056,266.8495279255304,哈尔滨,year14
2016,唐山市,1302,193.3083039086582,178.2221967630434,188.5626723463754,205.1968029418186,338.9430835599076,231.952559932252,130.2351700081947,155.6771366831077,185.5417675816957,251.7577599643418,唐山,year14
2016,商丘市,4114,183.612969119025,162.9453941629528,180.1593442443129,204.4617767886492,293.5507918453865,222.2167297513949,109.9291430302039,159.3412798145041,217.1298558910991,258.1439610082176,商丘,year14
2016,商洛市,6110,162.6790814371004,138.1513704556517,175.6508430919309,170.5830176918119,316.6542390769136,185.8230973824381,116.0387072576014,157.1072586593837,166.5626160075536,220.1073678922187,商洛,year14
2016,喀什地区,6531,160.4756521098874,125.6561751227425,178.767721600233,195.778875570867,345.7183208964203,204.3662392561642,142.7666232430937,136.7868925814463,139.652235583594,242.2191949914276,喀什,year14
2016,嘉兴市,3304,220.6484772020133,216.5663927473453,232.3837364191892,292.6585257093468,427.4615611682771,286.5089670642897,170.8177390107447,182.9678737252768,203.9760104771988,212.8161280417075,嘉兴,year14
2016,嘉峪关市,6202,194.8415974645951,207.698624656564,173.8370835855237,190.1417510671515,330.2097254738933,199.7598047497615,132.0334504641991,135.7200137231598,151.3420977397769,190.5683653904633,嘉峪关,year14
2016,四平市,2203,176.9630137694772,153.8752940036997,184.9695448771751,194.8482333939394,328.2644270767945,204.0117980570204,134.6974252178985,154.0265044443395,184.1324218089119,238.6599579330247,四平,year14
2016,固原市,6404,159.4883351892625,144.4314524122556,162.9486948508405,168.3211950716847,285.6667022052249,171.2495565202639,113.9148242179916,139.4308345955513,172.1916610223112,202.927638784602,固原,year14
2016,塔城地区,6542,173.9853327617166,163.2948795593292,169.2001212490196,177.1162451652907,335.617752849332,190.3077568687996,118.4501321421206,136.8433914383695,137.775668266419,217.9911565083717,塔城,year14
2016,大兴安岭地区,2327,182.933557840107,154.626808884974,183.6021857991995,181.3431357276669,351.237596463137,195.2345959714019,134.8593848012884,149.751856520131,161.2922078707167,275.19814222712,大兴安岭,year14
2016,大同市,1402,185.9747319638578,173.7930966953282,192.1886114903734,201.3348846512092,351.1891865491414,223.2727772443563,134.8489859711344,158.3786434054928,187.5741892191612,214.9180576912888,大同,year14
2016,大庆市,2306,209.5409885610683,190.5269991152632,200.5673420671889,218.2956876556145,368.6123692446284,235.0316347996793,145.2153567613298,156.4536518787824,210.0270076150999,288.6442092045572,大庆,year14
2016,大理白族自治州,5329,186.7642543009792,158.5670697707608,190.3175479116557,198.4899770077587,359.3168927670204,203.4270538207325,127.0788390549283,158.7399753020251,187.8987285851077,273.4253993032293,大理白族,year14
2016,大连市,2102,221.9984583581402,216.0266664500452,212.1842286047377,239.9866323374475,400.0422061041842,245.6675968399813,147.7303013845273,166.4300383572058,215.4485298262089,259.5648044827338,大连,year14
2016,天水市,6205,169.0243195634297,146.794925930112,162.1650455269024,164.2365836653715,288.6870469243718,182.8746678767043,115.9428793864195,137.8719633848941,154.8295286500526,254.9001203195023,天水,year14
2016,天津市,1200,213.2998214394048,200.9636283863102,211.0976910203745,249.1505510024728,386.316275313677,251.8362381053308,153.1967933836935,165.7741671707244,207.482469799409,258.0483882049779,天津,year14
2016,太原市,1401,229.2163379714443,226.4644039855241,197.3081053300293,234.1453959123331,354.4404278161417,246.4847289810174,127.8103264801748,161.2184358224151,211.2759954446893,296.2995103292748,太原,year14
2016,威海市,3710,207.5631160427249,197.4768365770474,209.3581923839724,241.2878157340827,380.329655915375,256.8515103839682,148.55141289783,168.5966296967286,200.6726978287249,237.6185989905759,威海,year14
2016,娄底市,4313,179.5512838704682,155.2145335687245,190.1305136596097,209.6957905334394,338.406288584446,226.1490252448551,123.5239979265446,163.0265686075971,192.5183515245623,240.6976629243123,娄底,year14
2016,孝感市,4209,191.6672845490174,161.6761656611146,203.8229072494659,229.0292883229075,361.5438191411801,239.2870462635053,157.7797087926828,162.4194136193466,192.3722042395121,268.6204764399822,孝感,year14
2016,宁德市,3509,213.5475044404306,200.0546324732103,223.4157265979872,275.8851608496836,407.3920003627387,270.2957578423809,137.250762353678,181.2192107940724,254.3146101269151,240.1816793600743,宁德,year14
2016,宁波市,3302,228.3349014124134,225.8150705391897,231.767030645729,293.0407852689034,431.3401891913986,288.1286169947012,167.9290101903693,180.6764532241222,206.4008669030921,230.4325895129458,宁波,year14
2016,安庆市,3408,193.0939834792726,166.4585332962562,207.8796214372893,230.906141577496,366.4036214044014,255.2515467180143,156.5926206153313,166.9407555315497,199.7837803987127,254.1877490225333,安庆,year14
2016,安康市,6109,176.7962619963238,155.6710044607058,181.2816013144936,178.9697764394251,324.4660461335041,194.5223992595612,123.1181360310564,156.6869816079774,185.004588048785,238.4117424607164,安康,year14
2016,安阳市,4105,188.3351917507559,174.0058191703689,175.7147049264996,203.4630164549235,284.5303506777199,223.1840337732064,113.760280244029,157.4986220298403,184.5463747147532,258.595477256516,安阳,year14
2016,安顺市,5204,184.6090802326557,163.3094584290683,181.1791785686687,189.5100011220612,349.2115493480276,190.0537887667354,106.3331902872727,154.8831258953113,191.7291426662096,261.1840319544381,安顺,year14
2016,定西市,6211,162.1428630192187,141.6567310217879,161.6925879065927,166.9134382364362,291.6519652110235,180.2189590840496,103.3707025483818,143.603842527508,155.4812741122337,230.6158578375345,定西,year14
2016,宜宾市,5115,181.2348508416125,159.4126048387495,190.0972531261722,206.040249739982,343.5782318349719,209.0185130838031,125.4841926477975,160.6131022953705,200.7441736888778,237.1982306708282,宜宾,year14
2016,宜昌市,4205,206.6481138504398,191.1306635325387,210.3385673312559,240.5920345168805,398.182069684092,241.7878655761919,147.7949971150284,164.3915670574732,209.8572734656426,251.1929723837767,宜昌,year14
2016,宜春市,3609,190.6367053439995,156.1087742296972,202.6937641229775,216.5607181699672,366.4445902305098,235.4450935397473,132.4686152311839,162.7647316004088,242.7998989863857,282.7494155424868,宜春,year14
2016,宝鸡市,6103,190.5682224119448,172.0106101387362,185.4599132649192,193.1445114670457,323.9075770296925,211.0295364811656,137.7846277896574,154.184232145749,183.8897305971294,261.1394029606593,宝鸡,year14
2016,宣城市,3418,192.9220634815412,173.5451980630971,210.2767951331422,242.6106902220452,397.5123993517242,245.6925032783882,139.3253180336338,173.200422977156,194.5529433246334,225.3796479743943,宣城,year14
2016,宿州市,3413,181.8173257392452,152.0328688078426,187.5134079244603,208.1279585803629,325.8922340707173,226.1504039985746,124.2327597437055,158.8142552397084,201.2697530699484,269.8255279928865,宿州,year14
2016,宿迁市,3213,206.0253758597413,200.4548600801982,201.9389946082341,252.4065199349544,347.3070058632986,248.6437945403713,125.2224027364338,175.4813802516519,211.6892972919812,231.8573306388711,宿迁,year14
2016,山南地区,5422,181.7013540290372,155.3197946747577,186.3596330698329,205.4231987798063,376.1039505599414,218.6099741042939,148.5908549771462,134.1117000192918,149.414499803193,260.3590930618877,山南,year14
2016,岳阳市,4306,185.669658367063,157.7307701259068,202.1659632252523,225.3375207561235,376.8838627714867,232.2224240770742,133.610158807984,166.7173673326253,201.4535392998341,247.9583469590713,岳阳,year14
2016,崇左市,4514,178.8670323381576,149.8190156022064,185.0505871786198,213.9395765578794,342.6265720343089,201.2170750277875,108.233418193863,160.2726072479379,197.9289213537924,263.557526376747,崇左,year14
2016,巴中市,5119,171.0398585280814,143.3062878026014,170.5472909914969,184.4729901528042,298.0663933422941,192.9240138582377,102.5072779281517,150.2952892765408,194.4564754457785,263.521166528483,巴中,year14
2016,巴彦淖尔市,1508,202.2089855970105,177.2088812356632,172.9478221419443,185.3293724524433,328.7501635028635,183.6443486494126,105.5857812113577,149.1236647462516,171.9899216608882,337.9434336688437,巴彦淖尔,year14
2016,巴音郭楞蒙古自治州,6528,195.523304051437,188.2149216032999,184.3629437969475,196.4476314525925,350.9331739426929,211.1862629961845,143.4195245785679,142.0735506682149,160.6381679564339,239.9475609786979,巴音郭楞蒙古,year14
2016,常州市,3204,232.1779010036492,230.577045791399,235.0619060687523,284.8419911686606,424.4096706315152,286.3204838203587,171.8025787200597,177.8080340753927,256.0372954758397,232.2374109532229,常州,year14
2016,常德市,4307,181.0594994956411,150.2905415823608,200.1302803947272,214.3403994709159,377.6676290100834,224.5032805518376,137.4348963156969,162.989424686112,194.227263153171,248.0145164996039,常德,year14
2016,平凉市,6208,169.0412817403995,151.2165163088359,162.2994252529522,167.1888826469393,295.1274905264872,178.9862026402304,102.7343092385403,141.7762773123607,165.1980636008341,240.1597114910769,平凉,year14
2016,平顶山市,4104,195.3207799012925,171.1998881207062,191.9364111734593,210.4497457598317,352.5575228382298,228.8232589862277,127.0164011523936,157.2972167500428,199.0870476424316,281.1294309778957,平顶山,year14
2016,广元市,5108,181.9118924708774,154.8390446781505,178.3888112621205,186.5894462430127,307.1808569033846,198.3666706640217,120.9010368653197,153.6732050161281,194.9520300569025,277.7190930100437,广元,year14
2016,广安市,5116,183.0400960465485,153.6137587549601,185.2474973240928,203.6540887974527,326.3166985730469,214.369866958288,126.8839976633755,155.3707961616082,193.974829590035,276.205353563957,广安,year14
2016,广州市,4401,232.6376402590852,240.1474757506355,224.4126108910056,292.5589859592324,379.2932721062836,279.9774909609083,157.9244368849437,184.3117249267889,232.3250393820738,222.8007094547289,广州,year14
2016,庆阳市,6210,172.1686299243093,157.2438214817111,165.2946453700101,171.4114213466894,302.6331616544467,184.2288004915687,103.7309858650921,141.1556763309405,177.8048114940187,233.9517410689324,庆阳,year14
2016,廊坊市,1310,205.8940679509468,197.6782614045921,200.4669202859825,234.1726006203242,346.9730986293721,247.7985265508429,136.9549014240927,167.6425876011934,206.4868876477131,242.8971035753853,廊坊,year14
2016,延安市,6106,190.2773548743496,173.5917781038397,175.8837728465176,186.3549567604828,326.0452613838186,195.3825708167424,110.8687677629112,152.7608320008715,170.5743350449822,271.5398990774372,延安,year14
2016,延边朝鲜族自治州,2224,190.5241301545567,175.6165690893625,201.5435645855984,225.2614334652101,367.1234810271441,221.3606700446796,139.1831009919732,168.7984373386697,195.9170090077233,219.7362401719892,延边朝鲜族,year14
2016,开封市,4102,184.5227112452628,172.0026202854326,181.7334294333068,213.6356500688109,308.1582485614426,232.9471978789211,118.3216145147211,158.3753451550633,181.6611863661492,230.9436917667708,开封,year14
2016,张家口市,1307,187.1338481721536,164.1841469538815,190.0270446200311,200.2404857475319,339.2326928191241,230.2998369762894,137.2945763020213,155.3931541663287,186.3086790756804,257.6674180883928,张家口,year14
2016,张家界市,4308,185.7063344132113,163.5785129297387,188.2458682973531,209.8154638922933,355.286386429246,217.9005523021524,104.1116663391296,163.9142331637043,197.1521705188424,254.1686452185349,张家界,year14
2016,张掖市,6207,180.4250403301932,178.9697342075499,170.2124586864971,189.3943626477227,304.2127978735747,189.9720239190898,106.4406049766875,145.1066903466119,191.1026892640896,203.7993533405639,张掖,year14
2016,徐州市,3203,210.5295544715093,205.5718461185942,207.320450459602,253.571554428206,357.3559881200712,260.620812129289,146.1518726082139,173.5905766742,196.2176658871883,232.7441538304444,徐州,year14
2016,德宏傣族景颇族自治州,5331,188.3223547464237,157.8448333045157,197.6415630533772,206.7437189185311,396.169678152521,203.8097962940511,130.085914255233,160.1679336020581,185.5735469148186,272.0356485292075,德宏傣族景颇族,year14
2016,德州市,3714,182.7631097811147,158.0701355747328,184.9574207951979,197.4231759290181,301.8785471426061,233.8965221727053,138.784382900356,158.5063364441586,178.5344602694481,260.3226547808786,德州,year14
2016,德阳市,5106,196.9888458281055,175.3437578099259,193.9869659281024,223.6800775069303,348.7207259285549,221.9372527782631,128.8509116918435,159.8068590015894,210.2003053274676,273.9274952532254,德阳,year14
2016,忻州市,1409,187.7425556731558,165.9450405770078,183.3888807527167,194.4268708158648,332.5348092766449,212.7284160196637,126.2068714297964,153.269060568704,180.2885388133989,267.6403763252345,忻州,year14
2016,怀化市,4312,180.1089562375209,150.8027776638679,189.6494255289552,208.1616464597383,345.0071047143806,213.1536482634689,122.3202201040442,160.633811961197,198.2870042754838,259.5519274093909,怀化,year14
2016,怒江傈僳族自治州,5333,176.0775082312524,142.1088391023106,184.1390436801304,181.9010555357492,361.0141042625146,179.3750379165862,126.4085243100883,151.3845414287243,175.8063049923889,273.6031523191959,怒江傈僳族,year14
2016,恩施土家族苗族自治州,4228,190.1287976976832,166.7891116368705,188.8239487530352,216.9542436759883,354.4959909599774,222.2097517509495,106.2030906324253,160.711048314655,205.3409388301184,269.5787868413296,恩施土家族苗族,year14
2016,惠州市,4413,213.8957201291378,211.2600093936134,208.2517994749971,252.7627443791845,358.4016703594452,243.3160883118394,135.436468929387,177.651154849309,226.4053215168955,232.867776821411,惠州,year14
2016,成都市,5101,225.057399761286,222.0269536796504,214.4731636714112,271.0893936862073,371.1400087561614,263.2754334071232,151.1697829018445,171.6841741226538,231.0557176931845,254.310883627142,成都,year14
